completed_time,additional_comments,algae_quantity,anoph_present,barcode_recording_falcon_barcode,barcode_recording_scan_barcode,case_case_id,collection_date,county,culicine_present,distance_from_site,distance_to_nearest_animal_shelter,distance_to_nearest_hse,drainage_source_car_wash,drainage_source_extra,drainage_source_hotel_food_kiosk,drainage_source_market_place,drainage_source_other,drainage_source_public_toilets,drainage_source_residential_outlets,drainage_source_salon_barber_shop,drainage_source_unknown,drainage_source_water_point,geographical_information_village_name,gps_coordinates_accuracy_(meters),gps_coordinates_altitude_(meters),gps_coordinates_latitude_(degrees),gps_coordinates_longitude_(degrees),habitat_nature,habitat_size,interviewer,other_breeding_site,other_drainage_channel_source,predators_present,season,shade,site_code,site_gps,site_lat,site_loc,site_long,site_photo,subcase_0_case_case_id,subcounty,sublocation,transect,type_of_breeding_site,type_of_water,vegetation_present,water_appearance,water_depth,water_source,form_link,formid,hq_user,number,received_on,started_time,username
2025-09-19T05:06:18.327000Z,sikupata anopheles wala culex,none,no,---,---,c0827b7c05ab4798ab285a55bee1083e,2025-09-19,Tana River,no,1450,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,maroni,4.23,18.5,-1.8445674,40.1127743,temporary,less_than_10m,Stella Nkundua Morowa,well,---,yes,dry_season,not_shaded,GP17,-1.833359362 40.1061232,-1.833359362,-1.833359362 40.1061232,40.1061232,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/d7f8efdd-8b77-40ef-8d53-2870942adcb1/1758258170940.jpg,---,Galole,Maroni,rural,Other (specify),stagnant,yes,dark,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/d7f8efdd-8b77-40ef-8d53-2870942adcb1/,d7f8efdd-8b77-40ef-8d53-2870942adcb1,gp17,d7f8efdd-8b77-40ef-8d53-2870942adcb1,2025-09-19T05:06:29.969542Z,2025-09-19T04:55:35.856000Z,gp17
2025-09-19T05:09:35.168000Z,,scarce,no,---,---,dc37189842f44399ab57c9fb5a46ac48,2025-09-19,Kitui,yes,1323,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,itulu,1.98,833.0,-1.7230352,38.069468,permanent,less_than_10m,Jacinta Kalungu,---,---,no,dry_season,not_shaded,GP56,-1.724712628 38.08125066,-1.724712628,-1.724712628 38.08125066,38.08125066,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/5a1f3783-b746-4e0e-af87-d8d74f798b62/1758258568882.jpg,---,Kitui South,Ithumula,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/5a1f3783-b746-4e0e-af87-d8d74f798b62/,5a1f3783-b746-4e0e-af87-d8d74f798b62,gp56,5a1f3783-b746-4e0e-af87-d8d74f798b62,2025-09-19T05:09:37.868406Z,2025-09-19T05:05:50.375000Z,gp56
2025-09-19T05:14:36.566000Z,,none,no,---,---,dc37189842f44399ab57c9fb5a46ac48,2025-09-19,Kitui,no,1329,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,itulu,2.65,834.0,-1.7229999,38.0694203,temporary,less_than_10m,Jacinta Kalungu,---,---,no,dry_season,not_shaded,GP56,-1.724712628 38.08125066,-1.724712628,-1.724712628 38.08125066,38.08125066,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/00500d62-a32d-4edf-8fb6-a808f81e6d62/1758258868361.jpg,---,Kitui South,Ithumula,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/00500d62-a32d-4edf-8fb6-a808f81e6d62/,00500d62-a32d-4edf-8fb6-a808f81e6d62,gp56,00500d62-a32d-4edf-8fb6-a808f81e6d62,2025-09-19T05:16:39.363316Z,2025-09-19T05:11:29.983000Z,gp56
2025-09-19T05:26:36.915000Z,none,none,no,---,---,c0827b7c05ab4798ab285a55bee1083e,2025-09-19,Tana River,no,1417,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,maroni,4.63,3.3,-1.8441897,40.1128418,temporary,between_10m_100m,Stella Nkundua Morowa,well,---,no,dry_season,not_shaded,GP17,-1.833359362 40.1061232,-1.833359362,-1.833359362 40.1061232,40.1061232,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a97f6581-64ab-4b16-a858-9ef130a369a4/1758259565103.jpg,---,Galole,Maroni,rural,Other (specify),stagnant,no,dark,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a97f6581-64ab-4b16-a858-9ef130a369a4/,a97f6581-64ab-4b16-a858-9ef130a369a4,gp17,a97f6581-64ab-4b16-a858-9ef130a369a4,2025-09-19T05:26:43.526708Z,2025-09-19T05:20:11.490000Z,gp17
2025-09-19T05:34:22.236000Z,none,none,no,---,---,c0827b7c05ab4798ab285a55bee1083e,2025-09-19,Tana River,no,1443,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,maroni,3.7,22.4,-1.8444333,40.1128867,temporary,less_than_10m,Stella Nkundua Morowa,well,---,no,dry_season,not_shaded,GP17,-1.833359362 40.1061232,-1.833359362,-1.833359362 40.1061232,40.1061232,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/16b26469-db53-4266-85e4-351dd33fd6ee/1758260044145.jpg,---,Galole,Maroni,rural,Other (specify),stagnant,no,dark,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/16b26469-db53-4266-85e4-351dd33fd6ee/,16b26469-db53-4266-85e4-351dd33fd6ee,gp17,16b26469-db53-4266-85e4-351dd33fd6ee,2025-09-19T05:34:27.587722Z,2025-09-19T05:28:17.163000Z,gp17
2025-09-19T05:58:38.098000Z,none,none,no,---,---,c0827b7c05ab4798ab285a55bee1083e,2025-09-19,Tana River,no,1452,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,maroni,4.42,31.4,-1.8456205,40.110613,temporary,less_than_10m,Stella Nkundua Morowa,well,---,no,dry_season,not_shaded,GP17,-1.833359362 40.1061232,-1.833359362,-1.833359362 40.1061232,40.1061232,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/083b0143-257b-4c6d-9db7-bf1d2ca43189/1758261493897.jpg,---,Galole,Maroni,rural,Other (specify),stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/083b0143-257b-4c6d-9db7-bf1d2ca43189/,083b0143-257b-4c6d-9db7-bf1d2ca43189,gp17,083b0143-257b-4c6d-9db7-bf1d2ca43189,2025-09-19T05:58:49.158019Z,2025-09-19T05:53:57.140000Z,gp17
2025-09-19T06:54:43.165000Z,,scarce,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,yes,1536,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,6.73,117.9,-0.4504284,39.6377528,permanent,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,partially_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a686fff8-fef4-4dc1-994f-3bc82a2f4b30/1758264812213.jpg,---,Garissa,Iftin,urban,Drainage channel,flowing,yes,dark,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a686fff8-fef4-4dc1-994f-3bc82a2f4b30/,a686fff8-fef4-4dc1-994f-3bc82a2f4b30,gp14,a686fff8-fef4-4dc1-994f-3bc82a2f4b30,2025-09-19T06:56:46.262346Z,2025-09-19T06:50:10.679000Z,gp14
2025-09-19T06:57:36.082000Z,,scarce,yes,TRK2622Q,TRK2622Q,88b8ea2dd7a841bdb9bad02309d52de2,2025-09-19,Turkana,yes,274,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kanakurudio health centre,4.4,530.69,3.7920583,35.466465,temporary,less_than_10m,Ebei Loroti Carlmax,---,---,no,dry_season,partially_shaded,GP26,3.794058063 35.46502709,3.794058063,3.794058063 35.46502709,35.46502709,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/35cfdae9-eeac-41d1-b84f-1561a3e77793/1758265026842.jpg,689d95f8-4c33-4458-a999-f376e03ff185,Turkana North,Kanukurudio,rural,Water collection point puddle,seepage,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/35cfdae9-eeac-41d1-b84f-1561a3e77793/,35cfdae9-eeac-41d1-b84f-1561a3e77793,gp26,35cfdae9-eeac-41d1-b84f-1561a3e77793,2025-09-19T06:57:38.349859Z,2025-09-19T06:53:59.979000Z,gp26
2025-09-19T07:02:31.312000Z,,moderate,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,no,1537,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,6.61,117.9,-0.4504519,39.6377063,temporary,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,partially_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/34475451-298f-4188-8cf8-8909318a3e38/1758265347411.jpg,---,Garissa,Iftin,urban,Drainage channel,flowing,yes,dark,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/34475451-298f-4188-8cf8-8909318a3e38/,34475451-298f-4188-8cf8-8909318a3e38,gp14,34475451-298f-4188-8cf8-8909318a3e38,2025-09-19T07:02:34.085742Z,2025-09-19T06:59:45.573000Z,gp14
2025-09-19T07:09:41.427000Z,,scarce,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,yes,1551,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,4.11,118.09,-0.4504601,39.6374907,temporary,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,partially_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/ed2a6341-fcac-47c5-991e-a6af0262b27e/1758265775763.jpg,---,Garissa,Iftin,urban,Drainage channel,flowing,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/ed2a6341-fcac-47c5-991e-a6af0262b27e/,ed2a6341-fcac-47c5-991e-a6af0262b27e,gp14,ed2a6341-fcac-47c5-991e-a6af0262b27e,2025-09-19T07:09:44.152442Z,2025-09-19T07:06:49.969000Z,gp14
2025-09-19T07:30:53.722000Z,,scarce,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,yes,1518,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,6.57,117.8,-0.4504005,39.6380847,permanent,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,fully_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c7cc0047-64eb-48a9-a293-362b905a5c36/1758267049076.jpg,---,Garissa,Iftin,urban,Drainage channel,flowing,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c7cc0047-64eb-48a9-a293-362b905a5c36/,c7cc0047-64eb-48a9-a293-362b905a5c36,gp14,c7cc0047-64eb-48a9-a293-362b905a5c36,2025-09-19T07:30:56.562949Z,2025-09-19T07:28:56.319000Z,gp14
2025-09-19T07:41:59.670000Z,,moderate,no,---,---,99db7320dcad41be8162623a5f3d209c,2025-09-19,West Pokot,no,755,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,French camp,7.5,782.0,1.9197817,35.3694927,temporary,less_than_10m,Emmanuel Chepkombe,---,---,no,rainy_season,not_shaded,GP44,1.920951507 35.36280608,1.920951507,1.920951507 35.36280608,35.36280608,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/20c7013f-95fc-4140-b596-90fd93ad69e1/1758267702170.jpg,---,West Pokot,Kasitei,rural,Man-made construction water reservoir,stagnant,no,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/20c7013f-95fc-4140-b596-90fd93ad69e1/,20c7013f-95fc-4140-b596-90fd93ad69e1,gp44,20c7013f-95fc-4140-b596-90fd93ad69e1,2025-09-19T07:42:03.004215Z,2025-09-19T07:34:20.559000Z,gp44
2025-09-19T07:40:10.766000Z,,moderate,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,yes,1509,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,6.91,125.9,-0.4504611,39.6381334,temporary,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,fully_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/1a24ac77-8b72-453f-a526-bde43b57057b/1758267606265.jpg,---,Garissa,Iftin,urban,Ditch,stagnant,yes,dark,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/1a24ac77-8b72-453f-a526-bde43b57057b/,1a24ac77-8b72-453f-a526-bde43b57057b,gp14,1a24ac77-8b72-453f-a526-bde43b57057b,2025-09-19T07:42:34.879965Z,2025-09-19T07:37:47.731000Z,gp14
2025-09-19T07:48:47.981000Z,,scarce,no,---,---,f05d627f70764cefbe70bd724044e233,2025-09-19,Garissa,yes,1506,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,bula punda,4.27,117.9,-0.4504986,39.6381225,temporary,less_than_10m,Feisal Ahmed Derow,---,---,yes,dry_season,fully_shaded,GP14,-0.461641056 39.64582053,-0.461641056,-0.461641056 39.64582053,39.64582053,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/575a48ce-b298-4a67-8332-9ed2373921f2/1758268124276.jpg,---,Garissa,Iftin,urban,Pit,stagnant,yes,polluted,less_than_10cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/575a48ce-b298-4a67-8332-9ed2373921f2/,575a48ce-b298-4a67-8332-9ed2373921f2,gp14,575a48ce-b298-4a67-8332-9ed2373921f2,2025-09-19T08:04:15.686116Z,2025-09-19T07:47:04.017000Z,gp14
2025-09-19T08:58:10.987000Z,,none,yes,TNR5022B,TNR5022B,993fc39e6d1849cf9a988afe690d54b1,2025-09-19,Tana River,yes,470,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,garsen,5.62,-9.2,-2.267215,40.11019,temporary,less_than_10m,Hancy Buduko Funana,---,---,no,rainy_season,not_shaded,GP50,-2.27132459 40.11117607,-2.27132459,-2.27132459 40.11117607,40.11117607,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/e4500330-eca7-45b3-8593-c684382a283b/1758271962058.jpg,b1be75da-8366-426f-ba29-3edc677a4a72,Garsen,Chira,peri-urban,Tin/ plastic container,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/e4500330-eca7-45b3-8593-c684382a283b/,e4500330-eca7-45b3-8593-c684382a283b,gp50,e4500330-eca7-45b3-8593-c684382a283b,2025-09-19T08:58:10.841157Z,2025-09-19T08:49:41.381000Z,gp50
2025-09-19T09:02:49.554000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-09-19,Marsabit,yes,557,more_than_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,township,5.05,1344.19,2.3324071,37.9907962,permanent,between_100m_250m,Sadia Konte,---,---,no,dry_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/4984052a-e2c1-4aa9-82c7-53cb5c3a4f0c/1758272561285.jpg,---,Saku,Township,urban,Tank,stagnant,no,clear,more_than_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/4984052a-e2c1-4aa9-82c7-53cb5c3a4f0c/,4984052a-e2c1-4aa9-82c7-53cb5c3a4f0c,gp27,4984052a-e2c1-4aa9-82c7-53cb5c3a4f0c,2025-09-19T09:02:47.847426Z,2025-09-19T09:01:20.131000Z,gp27
2025-09-19T09:09:01.407000Z,,none,no,---,---,58d3a95d76a94801a3ae4b1ecbf6e20b,2025-09-19,Marsabit,no,576,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,township,4.01,1344.09,2.332679,37.9908567,temporary,between_10m_100m,Sadia Konte,---,---,no,dry_season,not_shaded,GP27,2.33046548 37.98617753,2.33046548,2.33046548 37.98617753,37.98617753,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/741cfd74-ba44-4cee-acef-dcf9a253dcfa/1758272932907.jpg,---,Saku,Township,urban,Tin/ plastic container,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/741cfd74-ba44-4cee-acef-dcf9a253dcfa/,741cfd74-ba44-4cee-acef-dcf9a253dcfa,gp27,741cfd74-ba44-4cee-acef-dcf9a253dcfa,2025-09-19T09:11:20.806927Z,2025-09-19T09:06:44.823000Z,gp27
2025-09-19T09:25:19.907000Z,,none,no,---,---,35dfb0597a894f02b935ae4ab3c6938e,2025-09-19,Wajir,no,388,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,kursi,2.18,161.39,1.0996506,40.2633483,temporary,between_10m_100m,Sowda Ahmed Bulle,---,---,no,dry_season,fully_shaded,GP30,1.101784357 40.26058869,1.101784357,1.101784357 40.26058869,40.26058869,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a3ef1450-fccc-4b69-8383-010a19a72805/1758273890482.jpg,---,Wajir South,Macheza,peri-urban,Man-made construction water reservoir,stagnant,no,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a3ef1450-fccc-4b69-8383-010a19a72805/,a3ef1450-fccc-4b69-8383-010a19a72805,gp30,a3ef1450-fccc-4b69-8383-010a19a72805,2025-09-19T09:32:29.107796Z,2025-09-19T09:21:21.390000Z,gp30
2025-09-19T10:30:39.584000Z,,none,no,---,---,5ff00ad50da6473ab581d96e7cb88a38,2025-09-19,Garissa,no,51,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,liboi town,3.88,58.6,0.3543661,40.8734623,permanent,between_10m_100m,Mohamed Barre Dubow,---,---,no,dry_season,not_shaded,-01,0.353931851 40.87332658,0.353931851,0.353931851 40.87332658,40.87332658,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/b8ddcb10-535a-4d4a-861a-fbef2d7b3143/1758277830743.jpg,---,Dadaab,Liboi,rural,Tank,seepage,no,clear,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/b8ddcb10-535a-4d4a-861a-fbef2d7b3143/,b8ddcb10-535a-4d4a-861a-fbef2d7b3143,gp42,b8ddcb10-535a-4d4a-861a-fbef2d7b3143,2025-09-19T10:30:40.811170Z,2025-09-19T10:27:17.493000Z,gp42
2025-09-19T11:22:49.204000Z,,none,no,---,---,046326c39b5f4a55bf82a9ef8b39ba03,2025-09-19,West Pokot,no,641,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,cereals village,3.48,2039.59,1.2579814,35.0920678,temporary,less_than_10m,Elizabeth Chepowon,---,---,no,rainy_season,not_shaded,-04,1.258727542 35.09778471,1.258727542,1.258727542 35.09778471,35.09778471,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/bc1f4d1d-bcc8-4778-bab2-8fdab76e3db8/1758280959055.jpg,---,West Pokot,Mwotot,peri-urban,Tin/ plastic container,stagnant,no,turbid_cloudy,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/bc1f4d1d-bcc8-4778-bab2-8fdab76e3db8/,bc1f4d1d-bcc8-4778-bab2-8fdab76e3db8,gp54,bc1f4d1d-bcc8-4778-bab2-8fdab76e3db8,2025-09-19T11:22:51.662680Z,2025-09-19T11:15:38.106000Z,gp54
2025-09-19T13:39:24.888000Z,,none,no,---,---,e003f934d8994d569bfe7dcd324530da,2025-09-19,Wajir,no,1721,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,hodhan,4.96,236.4,1.7429357,40.0695822,temporary,less_than_10m,Abdullahi Hassan,---,---,no,dry_season,fully_shaded,GP25,1.732681017 40.05798796,1.732681017,1.732681017 40.05798796,40.05798796,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/57012e0c-6fc1-4b68-9842-00792df15ad7/1758289153003.jpg,---,Wajir East,Hodhan,urban,Tin/ plastic container,stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/57012e0c-6fc1-4b68-9842-00792df15ad7/,57012e0c-6fc1-4b68-9842-00792df15ad7,gp25,57012e0c-6fc1-4b68-9842-00792df15ad7,2025-09-19T13:39:27.435944Z,2025-09-19T13:34:15.414000Z,gp25
2025-09-19T14:18:35.473000Z,,none,no,---,---,702f617affd04aafa96aa421db88dd80,2025-09-19,Marsabit,no,1192,more_than_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,manyatta ngamiya,7.7,576.0,1.4175831,37.7321091,temporary,between_10m_100m,Amina Galhai,---,---,no,dry_season,fully_shaded,GP03,1.414404361 37.72186834,1.414404361,1.414404361 37.72186834,37.72186834,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/106cf82b-a3fd-41ec-81af-65d548c1c31a/1758291504832.jpg,---,Laisamis,Merille,rural,Tank,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/106cf82b-a3fd-41ec-81af-65d548c1c31a/,106cf82b-a3fd-41ec-81af-65d548c1c31a,gp03,106cf82b-a3fd-41ec-81af-65d548c1c31a,2025-09-19T14:18:37.654409Z,2025-09-19T14:10:30.527000Z,gp03
2025-09-19T15:23:35.026000Z,,none,no,---,---,612a005e68cc49ee9f4662b1d2c02b62,2025-09-19,Wajir,yes,165,more_than_500m,more_than_500m,---,---,---,---,---,---,---,---,---,---,wagberi,2.2,867.6,3.365184,39.573896,temporary,between_10m_100m,Abdinoor Hassan Gabon,---,---,yes,dry_season,not_shaded,GP43,3.366466363 39.57463712,3.366466363,3.366466363 39.57463712,39.57463712,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/334afb8d-07e6-4696-8a85-d65a316b571f/1758295404496.jpg,---,Wajir North,Gurar,rural,Tank,flowing,no,turbid_cloudy,between_10cm_50cm,natural,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/334afb8d-07e6-4696-8a85-d65a316b571f/,334afb8d-07e6-4696-8a85-d65a316b571f,gp43,334afb8d-07e6-4696-8a85-d65a316b571f,2025-09-19T15:23:36.885679Z,2025-09-19T15:12:18.597000Z,gp43
2025-09-19T15:27:36.911000Z,,none,no,---,---,bf89063b4ddf4f56a1f11c3c1629a972,2025-09-19,Kakamega,yes,327,between_100m_500m,less_than_100m,---,---,---,---,---,---,---,---,---,---,cbd,5.0,1539.59,0.2830034,34.7495448,temporary,between_10m_100m,Ahmed Maluma,---,---,yes,dry_season,not_shaded,GP10,0.283176591 34.75247468,0.283176591,0.283176591 34.75247468,34.75247468,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/a31ebb42-7869-486c-88a7-932b44ccb75a/1758295645548.jpg,---,Lurambi,Township,urban,Abandoned tyre,stagnant,no,polluted,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/a31ebb42-7869-486c-88a7-932b44ccb75a/,a31ebb42-7869-486c-88a7-932b44ccb75a,gp10,a31ebb42-7869-486c-88a7-932b44ccb75a,2025-09-19T15:27:40.168318Z,2025-09-19T14:56:18.579000Z,gp10
2025-09-20T04:32:02.435000Z,,none,no,---,---,b4d1492c218a45a5aef049964fde81df,2025-09-20,Marsabit,yes,1280,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,Namugusiay,7.12,383.0,4.3120284,36.2270118,temporary,less_than_10m,Kerisa Kevin,---,---,yes,dry_season,not_shaded,GP35,4.316648193 36.21644486,4.316648193,4.316648193 36.21644486,36.21644486,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/876dbc2b-90ae-4ce4-a64d-a0e862b277f6/1758342714120.jpg,---,North Horr,Illeret,rural,Tank,stagnant,no,clear,between_10cm_50cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/876dbc2b-90ae-4ce4-a64d-a0e862b277f6/,876dbc2b-90ae-4ce4-a64d-a0e862b277f6,gp35,876dbc2b-90ae-4ce4-a64d-a0e862b277f6,2025-09-20T04:34:13.800234Z,2025-09-20T04:29:18.786000Z,gp35
2025-09-20T06:22:56.710000Z,,none,no,---,---,71e6ace756e342c5aefca84c0e8d8d85,2025-09-20,Tana River,no,1679,between_100m_500m,between_100m_500m,---,---,---,---,---,---,---,---,---,---,koti kala,4.92,350.99,-0.7238341,39.0030332,temporary,less_than_10m,Hassan Mohamed Gure,earth pan,---,yes,dry_season,not_shaded,GP33,-0.727261291 39.01773423,-0.727261291,-0.727261291 39.01773423,39.01773423,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/34376293-f8ae-4f5a-b82f-7d072b84266b/1758349360463.jpg,---,Bura,Bangale,rural,Other (specify),stagnant,no,clear,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/34376293-f8ae-4f5a-b82f-7d072b84266b/,34376293-f8ae-4f5a-b82f-7d072b84266b,gp33,34376293-f8ae-4f5a-b82f-7d072b84266b,2025-09-20T06:25:00.283320Z,2025-09-20T06:18:32.880000Z,gp33
2025-09-20T06:38:58.017000Z,,none,yes,GRS4924W,GRS4924W,daebc9391a184cf4a38cad5bd3c55235,2025-09-20,Garissa,no,867,less_than_100m,less_than_100m,---,---,---,---,---,---,---,---,---,---,derkenley,3.7,107.3,0.1572083,40.3237217,temporary,less_than_10m,Isse Mohamud Abdi,---,---,yes,dry_season,partially_shaded,GP49,0.14946548 40.32459386,0.14946548,0.14946548 40.32459386,40.32459386,https://www.commcarehq.org/a/atsb-project-1/api/form_attachment/v1/c56bac72-70fd-4b3e-8ba1-b4a643c18fea/1758350309375.jpg,4d3c1179-ada8-4da7-8755-d483035bc97f,Dadaab,Labisigale,urban,Man-made construction water reservoir,stagnant,yes,turbid_cloudy,less_than_10cm,man-made,https://www.commcarehq.org/a/atsb-project-1/reports/form_data/c56bac72-70fd-4b3e-8ba1-b4a643c18fea/,c56bac72-70fd-4b3e-8ba1-b4a643c18fea,gp49,c56bac72-70fd-4b3e-8ba1-b4a643c18fea,2025-09-20T06:38:59.942019Z,2025-09-20T06:36:45.753000Z,gp49
